GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0022300031,81,1627759,Jaylen Brown,1610612738,Boston Celtics,1,4,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,159,241,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,87,1628401,Derrick White,1610612738,Boston Celtics,1,4,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-163,184,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,104,1630202,Payton Pritchard,1610612738,Boston Celtics,1,3,34,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,5,95,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,107,1630573,Sam Hauser,1610612738,Boston Celtics,1,3,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,183,172,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,117,1630573,Sam Hauser,1610612738,Boston Celtics,1,2,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,123,236,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,121,1630573,Sam Hauser,1610612738,Boston Celtics,1,2,21,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,6,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,134,201143,Al Horford,1610612738,Boston Celtics,1,1,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-74,235,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,136,1630573,Sam Hauser,1610612738,Boston Celtics,1,1,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-164,187,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,140,1630202,Payton Pritchard,1610612738,Boston Celtics,1,0,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,158,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,142,1630202,Payton Pritchard,1610612738,Boston Celtics,1,0,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,192,192,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,191,201950,Jrue Holiday,1610612738,Boston Celtics,1,0,33,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,-69,222,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,163,1628369,Jayson Tatum,1610612738,Boston Celtics,2,11,35,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,195,178,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,166,1630573,Sam Hauser,1610612738,Boston Celtics,2,11,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,159,195,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,174,201950,Jrue Holiday,1610612738,Boston Celtics,2,10,30,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,5,61,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,177,1630573,Sam Hauser,1610612738,Boston Celtics,2,10,9,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,25,237,85,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,181,201950,Jrue Holiday,1610612738,Boston Celtics,2,9,46,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,16,174,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,186,1628369,Jayson Tatum,1610612738,Boston Celtics,2,9,10,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-8,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,188,201143,Al Horford,1610612738,Boston Celtics,2,9,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,26,243,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,197,1630573,Sam Hauser,1610612738,Boston Celtics,2,8,41,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,201,201950,Jrue Holiday,1610612738,Boston Celtics,2,8,4,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,16,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,220,1627759,Jaylen Brown,1610612738,Boston Celtics,2,7,16,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-50,29,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,232,204001,Kristaps Porziņģis,1610612738,Boston Celtics,2,6,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,26,159,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,243,204001,Kristaps Porziņģis,1610612738,Boston Celtics,2,6,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,168,204,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,250,1627759,Jaylen Brown,1610612738,Boston Celtics,2,5,31,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,-1,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,253,1627759,Jaylen Brown,1610612738,Boston Celtics,2,5,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-60,256,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,271,201950,Jrue Holiday,1610612738,Boston Celtics,2,4,16,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,3,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,275,1627759,Jaylen Brown,1610612738,Boston Celtics,2,3,47,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,55,36,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,282,201950,Jrue Holiday,1610612738,Boston Celtics,2,3,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,32,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,286,204001,Kristaps Porziņģis,1610612738,Boston Celtics,2,3,11,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,-11,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,299,1628369,Jayson Tatum,1610612738,Boston Celtics,2,2,9,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,140,74,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,303,1628369,Jayson Tatum,1610612738,Boston Celtics,2,1,53,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,13,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,308,1628369,Jayson Tatum,1610612738,Boston Celtics,2,1,20,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-38,42,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,311,1628369,Jayson Tatum,1610612738,Boston Celtics,2,0,56,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-83,253,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,315,1628369,Jayson Tatum,1610612738,Boston Celtics,2,0,28,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,170,14,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,318,1628369,Jayson Tatum,1610612738,Boston Celtics,2,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,203,163,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,333,1628369,Jayson Tatum,1610612738,Boston Celtics,3,10,56,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,15,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,337,1627759,Jaylen Brown,1610612738,Boston Celtics,3,10,35,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-143,138,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,340,204001,Kristaps Porziņģis,1610612738,Boston Celtics,3,9,59,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-11,125,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,351,204001,Kristaps Porziņģis,1610612738,Boston Celtics,3,9,11,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,6,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,360,1628369,Jayson Tatum,1610612738,Boston Celtics,3,8,23,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,129,32,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,363,201950,Jrue Holiday,1610612738,Boston Celtics,3,8,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-180,183,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,367,204001,Kristaps Porziņģis,1610612738,Boston Celtics,3,7,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,71,265,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,370,1628401,Derrick White,1610612738,Boston Celtics,3,7,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,21,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,379,204001,Kristaps Porziņģis,1610612738,Boston Celtics,3,6,14,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-49,86,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,393,201950,Jrue Holiday,1610612738,Boston Celtics,3,5,46,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,25,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,397,1627759,Jaylen Brown,1610612738,Boston Celtics,3,5,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-140,254,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,401,1628369,Jayson Tatum,1610612738,Boston Celtics,3,5,3,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-179,102,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,405,1627759,Jaylen Brown,1610612738,Boston Celtics,3,4,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-113,249,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,412,201950,Jrue Holiday,1610612738,Boston Celtics,3,3,44,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-17,52,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,424,1628401,Derrick White,1610612738,Boston Celtics,3,2,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-205,159,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,428,1628401,Derrick White,1610612738,Boston Celtics,3,2,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-207,142,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,432,1627759,Jaylen Brown,1610612738,Boston Celtics,3,1,51,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-1,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,435,1630202,Payton Pritchard,1610612738,Boston Celtics,3,1,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,109,243,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,439,1628401,Derrick White,1610612738,Boston Celtics,3,0,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,74,256,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,445,1630202,Payton Pritchard,1610612738,Boston Celtics,3,0,1,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-72,83,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,459,1628369,Jayson Tatum,1610612738,Boston Celtics,4,11,47,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,11,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,463,1630202,Payton Pritchard,1610612738,Boston Celtics,4,11,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-174,196,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,468,1628369,Jayson Tatum,1610612738,Boston Celtics,4,10,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,88,227,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,474,1630202,Payton Pritchard,1610612738,Boston Celtics,4,10,16,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,78,239,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,482,1628369,Jayson Tatum,1610612738,Boston Celtics,4,9,44,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-114,277,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,493,201143,Al Horford,1610612738,Boston Celtics,4,8,39,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,5,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,497,201143,Al Horford,1610612738,Boston Celtics,4,8,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-167,196,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,501,201950,Jrue Holiday,1610612738,Boston Celtics,4,7,53,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,26,33,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,505,204001,Kristaps Porziņģis,1610612738,Boston Celtics,4,7,16,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-40,46,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,509,201950,Jrue Holiday,1610612738,Boston Celtics,4,6,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,23,-76,220,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,523,1628401,Derrick White,1610612738,Boston Celtics,4,6,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-168,207,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,528,1627759,Jaylen Brown,1610612738,Boston Celtics,4,5,40,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,11,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,530,1627759,Jaylen Brown,1610612738,Boston Celtics,4,5,16,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-11,73,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,537,1628369,Jayson Tatum,1610612738,Boston Celtics,4,4,49,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-163,42,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,554,1628369,Jayson Tatum,1610612738,Boston Celtics,4,4,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,49,260,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,557,1627759,Jaylen Brown,1610612738,Boston Celtics,4,3,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,1,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,559,1628369,Jayson Tatum,1610612738,Boston Celtics,4,2,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-206,174,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,563,1628401,Derrick White,1610612738,Boston Celtics,4,2,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,82,249,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,565,201950,Jrue Holiday,1610612738,Boston Celtics,4,2,2,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-17,137,1,0,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,569,204001,Kristaps Porziņģis,1610612738,Boston Celtics,4,1,30,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,20,57,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,574,204001,Kristaps Porziņģis,1610612738,Boston Celtics,4,1,1,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,15,65,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300031,578,1628401,Derrick White,1610612738,Boston Celtics,4,0,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,-16,1,1,20231117,TOR,BOS,2023-24
Shot Chart Detail,0022300043,7,1628369,Jayson Tatum,1610612738,Boston Celtics,1,11,39,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,25,1,0,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,12,204001,Kristaps Porziņģis,1610612738,Boston Celtics,1,11,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-88,243,1,0,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,16,1627759,Jaylen Brown,1610612738,Boston Celtics,1,10,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,206,154,1,1,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,21,1627759,Jaylen Brown,1610612738,Boston Celtics,1,10,0,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-36,223,1,0,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,25,204001,Kristaps Porziņģis,1610612738,Boston Celtics,1,9,21,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,5,79,1,0,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,31,1627759,Jaylen Brown,1610612738,Boston Celtics,1,9,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,31,1,1,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,33,1628369,Jayson Tatum,1610612738,Boston Celtics,1,8,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,13,1,1,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,39,1628369,Jayson Tatum,1610612738,Boston Celtics,1,8,7,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-100,86,1,1,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,45,1628369,Jayson Tatum,1610612738,Boston Celtics,1,7,39,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,118,223,1,0,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,52,1628401,Derrick White,1610612738,Boston Celtics,1,6,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,23,1,1,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,63,1628436,Luke Kornet,1610612738,Boston Celtics,1,6,16,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,25,1,1,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,74,204001,Kristaps Porziņģis,1610612738,Boston Celtics,1,5,34,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,233,67,1,0,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,93,1628401,Derrick White,1610612738,Boston Celtics,1,4,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,1,1,1,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,104,1627759,Jaylen Brown,1610612738,Boston Celtics,1,3,20,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,151,38,1,1,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,111,1628401,Derrick White,1610612738,Boston Celtics,1,2,52,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,22,173,1,0,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,117,1627759,Jaylen Brown,1610612738,Boston Celtics,1,2,25,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-78,258,1,1,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,129,204001,Kristaps Porziņģis,1610612738,Boston Celtics,1,1,50,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,146,120,1,0,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,138,1630202,Payton Pritchard,1610612738,Boston Celtics,1,1,4,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,6,1,1,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,156,204001,Kristaps Porziņģis,1610612738,Boston Celtics,1,0,2,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,2,1,1,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,173,1628369,Jayson Tatum,1610612738,Boston Celtics,2,11,34,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,59,136,1,0,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,180,1628369,Jayson Tatum,1610612738,Boston Celtics,2,11,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,140,221,1,0,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,184,201143,Al Horford,1610612738,Boston Celtics,2,10,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,70,247,1,1,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,187,1630573,Sam Hauser,1610612738,Boston Celtics,2,10,2,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,48,258,1,1,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,199,1628369,Jayson Tatum,1610612738,Boston Celtics,2,9,12,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-27,149,1,0,20231124,ORL,BOS,2023-24
Shot Chart Detail,0022300043,216,1630573,Sam Hauser,1610612738,Boston Celtics,2,8,22,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-70,252,1,0,20231124,ORL,BOS,2023-24
