GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,TEAM_LABEL,SHOT_GROUP
Shot Chart Detail,0029700018,74,26,Luc Longley,1610612741,Chicago Bulls,1,3,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14.0,1.0,149.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,85,893,Michael Jordan,1610612741,Chicago Bulls,1,3,12,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,94,26,Luc Longley,1610612741,Chicago Bulls,1,2,28,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,103,389,Toni Kukoc,1610612741,Chicago Bulls,1,1,56,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,107,893,Michael Jordan,1610612741,Chicago Bulls,1,1,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20.0,203.0,51.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,110,23,Dennis Rodman,1610612741,Chicago Bulls,1,1,21,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,-48.0,115.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,120,82,Bill Wennington,1610612741,Chicago Bulls,1,0,21,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-6.0,38.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,121,23,Dennis Rodman,1610612741,Chicago Bulls,1,0,20,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,136,23,Dennis Rodman,1610612741,Chicago Bulls,2,10,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16.0,-42.0,156.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,138,70,Steve Kerr,1610612741,Chicago Bulls,2,10,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,147.0,83.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,142,166,Ron Harper,1610612741,Chicago Bulls,2,10,14,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,146,70,Steve Kerr,1610612741,Chicago Bulls,2,9,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21.0,-175.0,130.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,151,23,Dennis Rodman,1610612741,Chicago Bulls,2,8,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,143.0,48.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,160,70,Steve Kerr,1610612741,Chicago Bulls,2,8,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-130.0,100.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,161,893,Michael Jordan,1610612741,Chicago Bulls,2,8,10,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,168,82,Bill Wennington,1610612741,Chicago Bulls,2,7,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18.0,-188.0,-14.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,176,893,Michael Jordan,1610612741,Chicago Bulls,2,7,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19.0,55.0,188.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,199,26,Luc Longley,1610612741,Chicago Bulls,2,5,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-145.0,53.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,201,23,Dennis Rodman,1610612741,Chicago Bulls,2,5,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-89.0,229.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Three
Shot Chart Detail,0029700018,203,26,Luc Longley,1610612741,Chicago Bulls,2,5,33,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,206,26,Luc Longley,1610612741,Chicago Bulls,2,5,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,213,70,Steve Kerr,1610612741,Chicago Bulls,2,4,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,160.0,51.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,219,26,Luc Longley,1610612741,Chicago Bulls,2,4,10,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-16.0,29.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,221,166,Ron Harper,1610612741,Chicago Bulls,2,3,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,233,753,Randy Brown,1610612741,Chicago Bulls,2,2,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,243,389,Toni Kukoc,1610612741,Chicago Bulls,2,1,25,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,53.0,48.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,263,166,Ron Harper,1610612741,Chicago Bulls,2,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,264,679,Jason Caffey,1610612741,Chicago Bulls,2,0,0,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,270,679,Jason Caffey,1610612741,Chicago Bulls,3,11,33,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,272,26,Luc Longley,1610612741,Chicago Bulls,3,10,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,274,26,Luc Longley,1610612741,Chicago Bulls,3,10,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11.0,96.0,66.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,278,679,Jason Caffey,1610612741,Chicago Bulls,3,9,52,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,282,26,Luc Longley,1610612741,Chicago Bulls,3,9,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,294,893,Michael Jordan,1610612741,Chicago Bulls,3,8,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17.0,141.0,102.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,299,893,Michael Jordan,1610612741,Chicago Bulls,3,8,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,0.0,154.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,301,893,Michael Jordan,1610612741,Chicago Bulls,3,7,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21.0,48.0,214.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,303,166,Ron Harper,1610612741,Chicago Bulls,3,7,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,199.0,151.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Three
Shot Chart Detail,0029700018,308,166,Ron Harper,1610612741,Chicago Bulls,3,7,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,311,166,Ron Harper,1610612741,Chicago Bulls,3,6,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,323,893,Michael Jordan,1610612741,Chicago Bulls,3,5,13,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,326,753,Randy Brown,1610612741,Chicago Bulls,3,4,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16.0,-166.0,29.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,332,166,Ron Harper,1610612741,Chicago Bulls,3,3,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,335,679,Jason Caffey,1610612741,Chicago Bulls,3,3,28,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,346,679,Jason Caffey,1610612741,Chicago Bulls,3,2,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,348,893,Michael Jordan,1610612741,Chicago Bulls,3,2,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19.0,-190.0,3.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,350,679,Jason Caffey,1610612741,Chicago Bulls,3,1,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,134.0,-12.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,355,893,Michael Jordan,1610612741,Chicago Bulls,3,1,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,363,166,Ron Harper,1610612741,Chicago Bulls,3,0,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-132.0,115.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,366,389,Toni Kukoc,1610612741,Chicago Bulls,3,0,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20.0,-139.0,156.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,375,82,Bill Wennington,1610612741,Chicago Bulls,4,11,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18.0,-188.0,-3.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,379,389,Toni Kukoc,1610612741,Chicago Bulls,4,10,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21.0,104.0,186.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,381,23,Dennis Rodman,1610612741,Chicago Bulls,4,10,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20.0,209.0,-5.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,384,389,Toni Kukoc,1610612741,Chicago Bulls,4,10,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20.0,93.0,179.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,387,389,Toni Kukoc,1610612741,Chicago Bulls,4,9,34,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-16.0,51.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700018,389,197,Scott Burrell,1610612741,Chicago Bulls,4,8,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19.0,190.0,-14.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,400,82,Bill Wennington,1610612741,Chicago Bulls,4,7,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18.0,-186.0,-10.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,404,23,Dennis Rodman,1610612741,Chicago Bulls,4,7,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,53.0,158.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,422,23,Dennis Rodman,1610612741,Chicago Bulls,4,5,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-119.0,18.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,427,70,Steve Kerr,1610612741,Chicago Bulls,4,5,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-115.0,222.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Three
Shot Chart Detail,0029700018,433,389,Toni Kukoc,1610612741,Chicago Bulls,4,4,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,164.0,-3.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,438,70,Steve Kerr,1610612741,Chicago Bulls,4,4,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14.0,-3.0,147.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,447,197,Scott Burrell,1610612741,Chicago Bulls,4,3,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19.0,190.0,31.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,466,197,Scott Burrell,1610612741,Chicago Bulls,4,1,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,5.0,158.0,1,0,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700018,481,146,Jud Buechler,1610612741,Chicago Bulls,4,0,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20.0,205.0,-16.0,1,1,19971101,CHI,PHI,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,3,166,Ron Harper,1610612741,Chicago Bulls,1,11,34,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700030,6,679,Jason Caffey,1610612741,Chicago Bulls,1,10,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,126.0,53.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,8,753,Randy Brown,1610612741,Chicago Bulls,1,10,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,154.0,5.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,12,166,Ron Harper,1610612741,Chicago Bulls,1,10,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20.0,5.0,201.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,22,893,Michael Jordan,1610612741,Chicago Bulls,1,9,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21.0,119.0,177.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,24,893,Michael Jordan,1610612741,Chicago Bulls,1,9,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19.0,171.0,98.0,1,1,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,30,893,Michael Jordan,1610612741,Chicago Bulls,1,8,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23.0,-48.0,235.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Three
Shot Chart Detail,0029700030,33,26,Luc Longley,1610612741,Chicago Bulls,1,8,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,113.0,117.0,1,1,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,35,753,Randy Brown,1610612741,Chicago Bulls,1,7,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,141.0,87.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,39,26,Luc Longley,1610612741,Chicago Bulls,1,7,2,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700030,49,893,Michael Jordan,1610612741,Chicago Bulls,1,6,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,108.0,156.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,52,26,Luc Longley,1610612741,Chicago Bulls,1,6,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,113.0,81.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,54,166,Ron Harper,1610612741,Chicago Bulls,1,5,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-89.0,233.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Three
Shot Chart Detail,0029700030,59,23,Dennis Rodman,1610612741,Chicago Bulls,1,5,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,130.0,98.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,65,893,Michael Jordan,1610612741,Chicago Bulls,1,5,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-72.0,162.0,1,1,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,70,70,Steve Kerr,1610612741,Chicago Bulls,1,4,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19.0,199.0,-18.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,76,70,Steve Kerr,1610612741,Chicago Bulls,1,4,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-121.0,216.0,1,1,19971103,CHI,SAS,1997-98,Bulls 1997-98,Three
Shot Chart Detail,0029700030,81,389,Toni Kukoc,1610612741,Chicago Bulls,1,3,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20.0,-158.0,134.0,1,1,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,83,170,Joe Kleine,1610612741,Chicago Bulls,1,3,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,108.0,124.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,86,389,Toni Kukoc,1610612741,Chicago Bulls,1,2,43,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-21.0,55.0,1,1,19971103,CHI,SAS,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700030,91,893,Michael Jordan,1610612741,Chicago Bulls,1,2,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18.0,-169.0,70.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,94,389,Toni Kukoc,1610612741,Chicago Bulls,1,1,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971103,CHI,SAS,1997-98,Bulls 1997-98,Rim
Shot Chart Detail,0029700030,96,389,Toni Kukoc,1610612741,Chicago Bulls,1,1,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-94.0,104.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,99,70,Steve Kerr,1610612741,Chicago Bulls,1,0,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-143.0,136.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,107,70,Steve Kerr,1610612741,Chicago Bulls,1,0,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,231.0,-18.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Three
Shot Chart Detail,0029700030,114,70,Steve Kerr,1610612741,Chicago Bulls,2,11,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,132.0,96.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,117,146,Jud Buechler,1610612741,Chicago Bulls,2,11,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21.0,-201.0,89.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,119,146,Jud Buechler,1610612741,Chicago Bulls,2,11,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,98.0,229.0,1,1,19971103,CHI,SAS,1997-98,Bulls 1997-98,Three
Shot Chart Detail,0029700030,121,23,Dennis Rodman,1610612741,Chicago Bulls,2,10,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22.0,166.0,147.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,124,70,Steve Kerr,1610612741,Chicago Bulls,2,10,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-98.0,235.0,1,1,19971103,CHI,SAS,1997-98,Bulls 1997-98,Three
Shot Chart Detail,0029700030,130,70,Steve Kerr,1610612741,Chicago Bulls,2,9,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21.0,134.0,171.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Mid-range
Shot Chart Detail,0029700030,132,166,Ron Harper,1610612741,Chicago Bulls,2,8,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,220.0,115.0,1,0,19971103,CHI,SAS,1997-98,Bulls 1997-98,Three
Shot Chart Detail,0029700030,137,166,Ron Harper,1610612741,Chicago Bulls,2,8,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,19971103,CHI,SAS,1997-98,Bulls 1997-98,Rim
